tweet,replyCount,retweetCount,likeCount,quoteCount,hashtags,sourceLabel,emotion
"#اصلاح_طلبان آرایشگرهای زبردستی اند که چهره زشت و چندش آور جنایتکاری چون #جمهوري_اسلامي را بزک می کنند.
#نه_به_جمهوی_اسلامی 
#نه_به_وطن_فروشی",0,0,0,0,"['اصلاح_طلبان', 'جمهوري_اسلامي', 'نه_به_جمهوی_اسلامی', 'نه_به_وطن_فروشی']",Twitter for Android,disgust
"چقدر لذت بخشه وقتی می بینی که که ملت، اسرائیل، اروپا، آمریکا، زمین، دریا، آسمون... خلاصه کل کهکشان راه شیری در حال ریدن به هیکلِ چندش آور ج. ا هستند

Thatway i love everybody✌️

👎 #نه_به_جمهوری_اسلامی",0,0,3,0,['نه_به_جمهوری_اسلامی'],Twitter for Android,disgust
"فارغ از اینکه ماله کش های بی بی سی چقدر به مردم خیانت می کنند ولی #کسری_ناجی چقدر چندش و حال بهمزنه اگه اخبار سرنگونی جمهوری اسلامی رو هم بگه بازم تهوع اوره 
#نه_به_جمهورى_اسلامى 
#ایت_الله_بی_بی_سی",0,0,2,0,"['کسری_ناجی', 'نه_به_جمهورى_اسلامى', 'ایت_الله_بی_بی_سی']",Twitter for iPhone,disgust
"وطن یعنی حس گریه آور
چشای خیس و اشک آلود مادر
وطن یعنی حضور سرد شلاق
جنازه های آویزون بر دار
وطن یعنی یه رویای غم انگیز
شعار نسل پوچ و چندش انگیز
وطن یعنی خیانتهای پنهون
وطن یعنی حصار و بند زندون
وطن یه خواب راحت توی رویا
#نه_به_جمهوری_اسلامی https://t.co/XJQJqJQ1Vh",1,12,15,1,['نه_به_جمهوری_اسلامی'],Twitter for iPhone,disgust
این #فائزه_هاشمی  چرا برام مریم رجویه؟ همینقد چندش,4,1,21,0,['فائزه_هاشمی'],Twitter for Android,disgust
"رو مخی تر از #تستر های #غذا نیست 
ی اهنگ بندری یا  مرتضی میذارن  
دروبین و می کنند وسط زرشک پلو با مرغ  به غذایی که می خورن هم میگن سَم
بعد می گن عاقا این حجم از ...و هیجا نمی زنن  فرداش میرن مغازه کناری همین و میگن
یا تا حالا فلان چیز و دیدی ؟
 چقدر #چندش هستن",1,0,3,0,"['تستر', 'غذا', 'چندش']",Twitter for Android,disgust
"  یعنی حیف اسم فرناز
این و باید بگیم خرناز
کثافت  چندش و ماله کش 
#نه_به_جمهوی_اسلامی",0,0,2,0,['نه_به_جمهوی_اسلامی'],Twitter for Android,disgust
" اینها چقدر چندش آورن؟! آخه دختر اکبر؟!!! 
🤢🤢🤢
#NYTimesPropaganda
#نه_به_جمهوی_اسلامی",0,0,2,0,"['NYTimesPropaganda', 'نه_به_جمهوی_اسلامی']",Twitter for iPhone,disgust
"الان جناب #دهباشی نمیخوان بشمارن چند تا بزنن چند تا بخورن رو؟!!!!
#چندش 
",0,0,4,0,"['دهباشی', 'چندش']",Twitter for Android,disgust
"چندش آوری به اسم جلایی پور
شرم بر تو
#كلاب_هاوس 
#فائزه_هاشمی 
#جلایی_پور",0,0,2,0,"['كلاب_هاوس', 'فائزه_هاشمی', 'جلایی_پور']",Twitter for Android,disgust
"    نه بابا 
اینی ک میگم زمین تا اسمون با ناشناست فرق داره
یسری حرفای واقعا حال بهم زن و چندش ک فک کنم یکم فک کنی متوجه میشی چیو میگم
We are one EXO 
Suho
#엑소 #수호
   
",0,0,1,0,"['엑소', '수호']",Twitter for Android,disgust
اَه اَه اَه..... چِـــــندش... #احمدی_نژاد https://t.co/aldTpZ3Rbz,1,0,0,0,['احمدی_نژاد'],Twitter for iPhone,disgust
"بی وطنی بد است 
نوکر صفتی چندش آور است 
فرقی نمیکند شیفتگی یاسر عرفات باشد یا علیف یا اردوغان یا نتانیاهو، 
همه جورش چندش آور است 
فقط یک فانوس دریایی راه درست را نشان می‌دهد
آن هم مهر به #ایران است https://t.co/VfiGihu6Q2",2,19,105,0,['ایران'],Twitter for Android,disgust
"۱.《در زمان جنگ{جنگ جهانی اول}، وقتی که #وبر دید ""ارنست ترولتش"" در مقام مدیر یک بیمارستان نظامی اجازه نمی دهد که زندانیان فرانسوی را پزشکان آلمانی معالجه کنند، او این عمل را به عنوان 《#نمودار_چندش_آور_خاکپرستی》نکوهش کرد.》",1,0,5,0,"['وبر', 'نمودار_چندش_آور_خاکپرستی']",Twitter Web App,disgust
"امروز توی نشست خبری #ظریف و #لاوروف، پرچم #روسیه در بک گراند ظریف بسیار چندش آور بود. #تاریخ ثابت کرده روسیه دوستی نیست که #ایران بتواند روی آن حساب باز کند. اما #رژیم_آخوندی #منافع_ملی نمی‌فهمد و تنها بفکر بقاست.
#نه_به_جمهوري_اسلامي #دریای_خزر #قرارداد_چین",1,0,1,0,"['ظریف', 'لاوروف', 'روسیه', 'تاریخ', 'ایران', 'رژیم_آخوندی', 'منافع_ملی', 'نه_به_جمهوري_اسلامي', 'دریای_خزر', 'قرارداد_چین']",Twitter for Android,disgust
"چندش آور‌تر از علم الهدی و ابوبکر بغدادی فقط امثال
 
#NYTimesPropaganda",0,0,0,0,['NYTimesPropaganda'],Twitter for Android,disgust
"وکیل دِرِک شُووین برای دفاع داره ویدئویی پخش میکنه که همون ویدئو هم چندش آوره!!
#DerekChauvinTrial",0,0,10,0,['DerekChauvinTrial'],Twitter for Android,disgust
"    چقدر چندش بود اح اح اح چه ایمجینای میزنه 😂😂😂

WE ARE ONE EXOL
#EXO #엑소 #weareoneEXO
  ",1,1,3,0,"['EXO', '엑소', 'weareoneEXO']",Twitter for iPhone,disgust
"این فرناز فصیحی خودش که جزو جماعت تروریست های کراواتی هستش و توش شکی نیست
ولی دقت کنید قیافه‌ش هم بی ربط به شغلش نیست مثل این بچه خوارهای سادیسمی تو انیمه ها میمونه مخصوصا اون لبخند فیک و چندش آورش...
#فرناز_فصیحی #تروریست_کراواتی https://t.co/67XR8xXtWe",0,0,1,0,"['فرناز_فصیحی', 'تروریست_کراواتی']",Twitter for Android,disgust
"هر چی فکر کردم دیدم تحمل ندارم فردامو با حس چندش شروع کنم؛ خلاصه دو تا عینک دودی روی هم زدم و جنازه رو از حموم به توالت منتقل کردم؛ در حین فرآیند نفس گیر انتقال، حتی از پشت دوتا شیشه دودی، به هیچ عنوان مستقیم بهش نگاه نکردم😓
#تنها_در_خانه",1,0,1,0,['تنها_در_خانه'],Twitter for iPhone,disgust
"پاسداران خارجه نشین رژیم را بشناسید  یکی از اونها  این جونور به اسم هومان مجد، که در همایش نایاک را ببینید چی میگه
اینها لابی های رژیم هستند که واقعا حرفهاشون چندش آوره
#مرگ_بر_اصل_ولایت_فقیه  
#مرگ_بر_خامنه‌ای https://t.co/rUKhRcUZql",0,1,2,0,"['مرگ_بر_اصل_ولایت_فقیه', 'مرگ_بر_خامنه\u200cای']",Twitter Web App,disgust
"سورئال، سم تر از سم. مگه میشه آخه ای حجم از حماقت و پروپاگاندای چندش. چرا فکر میکنید هنوز خریدار داره این دلقک بازیاتون؟ 😤🤯🤯🤯
#گنده‌گوزمنطقه https://t.co/VuIDwpPjQj",1,0,6,0,['گنده\u200cگوزمنطقه'],Twitter for iPhone,disgust
"باید شعر کتابش رو حفظ کنه و داریم با هم می‌خونیم: 
در هر کجایت
خون شهیدان
پیوسته جاریست
ای خاک ایران
می‌گه: مامان! خداییش چندش نیست اگه همه‌جا همه‌اش پر از خون باشه؟

+وقتی مفاهیم دهه ۶٠ را بدون هیچ تغییری برای دهه ٩٠ تکرار می‌کنی. 

#دخترمربوطه",1,0,22,0,['دخترمربوطه'],Twitter for iPhone,disgust
"    رژیم مورد علاقه شون کشور رو فروخت به چین و روسیه بعد دم از ایرانی بودن و وطن پرستی میزنن... خیلی چندش آورن!
بله ما خوشحال میشیم که تاسیسات هسته ای جمهوری اسلامی توسط هر عامل خارجی منفجر بشه. چون از سفره مردم گرفته شده و خرج ماجراجویی های ولایت وقیح شده.
#نه_به_جمهوری_اسلامی",0,4,19,0,['نه_به_جمهوری_اسلامی'],Twitter Web App,disgust
"  ناموسا حرف چندش زیاد میزنم
منو سانی تو یه ظرف سالاد میخوریم😂😂😂

 #GOT7 #갓세븐",1,0,0,0,"['GOT7', '갓세븐']",Twitter for Android,disgust
"  عهه برو ب کارت برس ❤️
هیچی سلامتیت  بیا و این میم رو نده اصلا خیلی چندش نگاه میکنه😂😂
#GOT7 #갓세븐
",1,0,0,0,"['GOT7', '갓세븐']",Twitter for Android,disgust
"آیایک رئیس جمهوربابت تصمیمات اشتباهی  پاسخگونیست،اگر #مجلس فقط به نام انقلاب دنبال کسب قدرت بوده و رئیس مجلسی داشت که تمام حرکاتش،ژستهای چندش آورتبلیغاتی بوده نه خدمات یک وکیل انقلابی؟
حلال کردن حقوق نماینده انقلابی مجلس خلاصه شده دریک توئیت جذاب وتاثیرگذار.
#انتخابات_۱۴۰۰",0,0,0,0,"['مجلس', 'انتخابات_۱۴۰۰']",Twitter for Android,disgust
"از زرنگى چندش آور كوتوله ها خسته شدم گرگا كارشونو بلدن
#اوضاع_فعلي",0,0,4,0,['اوضاع_فعلي'],Twitter for iPhone,disgust
چندش ترین آدم سریال #قورباغه که با یه تیر بدون پلک زدن خلاصش میکردم ..راحله بود به درد نخور خنگ کودن,5,0,34,0,['قورباغه'],Twitter for Android,disgust
"داشتیم سر این که کی سرجلسه کنکور بدشانس‌تر بوده بحث می‌کردیم.

من با این خاطره که به عنوان خوراکی میوه‌خشک برده‌بودم و وسط مسائل حل‌کردن ریاضی متوجه یک کرم چندش روی میوه شدم و مجبور شدم حالت تهوع‌ُ کنترل و سکوت کنم مدال بدشانس‌ترین واقعه سرجلسه کنکور رو از آن خود کردم.
#کنکور",1,0,13,0,['کنکور'],Twitter for Android,disgust
"توان دیدن
فوتبال کثیف و چندش تاتنهام رو ندارم
خاک بر سر کثیف شون کنن.اون سون.
یعنی قشنگ از آسیایی ها بی شرفی هاشون، از مورینیو کثیف بازی کردن  و از هری کین هم عوضی بازی رو یاد گرفته فقط.

ای کاش بازی می کرد تاتنهام نه کثافت کاری
نه فقط مقابل ما.کلا هر جا بازی کردن همینه
#TOTMUN",0,0,7,0,['TOTMUN'],Twitter for Android,disgust
"دیدین گفتم
اون عوضی هری کین به همه شون یاد داده
چه جوری بخورن زمین.
یا بگن آخ چشم.اخ صورتم.
بدم می یاد.از مورینیو و هر تیمی که مورینیو مربیش باشه بدم می یاد
این تاتنهام چندش هم که ...
#TOTMUN #منچستریونایتد #ManchesterUnited https://t.co/7YxSHQvMRm",1,0,4,0,"['TOTMUN', 'منچستریونایتد', 'ManchesterUnited']",Twitter for Android,disgust
